,reaction,lower_bound,upper_bound,is_reversible,name,flux
PPA,PPA,0.0,999999.0,False,Inorganic diphosphatase,1.6272117364721794
PPBNGS,PPBNGS,0.0,999999.0,False,Porphobilinogen synthase,0.0
PPNCL,PPNCL,0.0,999999.0,False,Phosphopantothenate-cysteine ligase,-2.5062748383019984e-16
RBK_L1,RBK_L1,0.0,999999.0,False,L-ribulokinase (L-ribulose),0.0
RBFSa,RBFSa,0.0,999999.0,False,Riboflavin synthase,0.0
PPCDC,PPCDC,0.0,999999.0,False,Phosphopantothenoylcysteine decarboxylase,-2.506274838301998e-16
PPCK,PPCK,0.0,999999.0,False,Phosphoenolpyruvate carboxykinase,0.0
OCBT_1,OCBT_1,-999999.0,999999.0,True,Ornithine carbamoyltransferase,0.12048077710510331
PPM,PPM,-999999.0,999999.0,True,Phosphopentomutase,-0.00016603316069217083
PPCOAC,PPCOAC,0.0,999999.0,False,Propionyl-CoA carboxylase,0.0
RBFSb,RBFSb,0.0,999999.0,False,Riboflavin synthase,0.0
RBP4E,RBP4E,-999999.0,999999.0,True,L-ribulose-phosphate 4-epimerase,0.0
RMI,RMI,-999999.0,999999.0,True,L-rhamnose isomerase,0.0
RMK,RMK,0.0,999999.0,False,Rhamnulokinase,0.0
PPM2,PPM2,-999999.0,999999.0,True,Phosphopentomutase 2 (deoxyribose),-0.010693534244277174
PPND,PPND,0.0,999999.0,False,Prephenate dehydrogenase,0.06917465789678828
RNDR4,RNDR4,0.0,999999.0,False,Ribonucleoside-diphosphate reductase (UDP),0.014459241230952713
NTRIR2x,NTRIR2x,0.0,999999.0,False,Nitrite Reductase (NADH),0.0
RPE,RPE,-999999.0,999999.0,True,Ribulose 5-phosphate 3-epimerase,-0.25435447971614844
RPI,RPI,-999999.0,999999.0,True,Ribose-5-phosphate isomerase,-0.25435447971614844
SADT,SADT,-999999.0,999999.0,True,Sulfate adenylyltransferase,0.10630866088888113
PPNDH,PPNDH,0.0,999999.0,False,Prephenate dehydratase,0.10981845210155773
PPPGO,PPPGO,0.0,999999.0,False,Protoporphyrinogen oxidase (aerobic),0.0
PPS,PPS,0.0,999999.0,False,Phosphoenolpyruvate synthase,0.0
PRAGSr,PRAGSr,0.0,999999.0,False,Phosphoribosylglycinamide synthase,0.11369526398521675
PRAIi,PRAIi,-999999.0,999999.0,True,Phosphoribosylanthranilate isomerase (irreversible),0.03391570608784999
SBTD_D2,SBTD_D2,0.0,999999.0,False,D sorbitol dehydrogenase  D fructose producing ,0.0
SBTt2,SBTt2,0.0,999999.0,False,D sorbitol transport in via proton symport,0.0
SDPDS,SDPDS,0.0,999999.0,False,Succinyl-diaminopimelate desuccinylase,0.0
SERAT,SERAT,-999999.0,999999.0,True,Serine O-acetyltransferase,0.0
SERD_D,SERD_D,0.0,999999.0,False,D-serine deaminase,0.0
SHCHD2_1,SHCHD2_1,0.0,999999.0,False,Sirohydrochlorin dehydrogenase  NAD ,0.0
PRAIS_1,PRAIS_1,0.0,999999.0,False,Phosphoribosylaminoimidazole synthetase,0.11369526398521673
PRATPP,PRATPP,0.0,999999.0,False,Phosphoribosyl-ATP pyrophosphatase,0.05102024256321355
PRASCSi,PRASCSi,-999999.0,999999.0,True,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,0.11369526398521672
PRFGS_1,PRFGS_1,0.0,999999.0,False,Phosphoribosylformylglycinamidine synthase,0.11369526398521672
PRMICI,PRMICI,-999999.0,999999.0,True,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,0.05102024256321355
SERD_L,SERD_L,0.0,999999.0,False,L-serine deaminase,0.0
SHCHF_2,SHCHF_2,0.0,999999.0,False,Sirohydrochlorin ferrochetalase,0.0
OMPDC,OMPDC,0.0,999999.0,False,Orotidine-5'-phosphate decarboxylase,0.07613494276475079
SHK3Dr,SHK3Dr,-999999.0,999999.0,True,Shikimate dehydrogenase,0.2133039250738581
SHKK,SHKK,0.0,999999.0,False,Shikimate kinase,0.2133039250738581
SHSL1,SHSL1,0.0,999999.0,False,O-succinylhomoserine lyase (L-cysteine),0.0
URATEt_1,URATEt_1,0.0,999999.0,False,Urate permease,0.0
PRO1x,PRO1x,0.0,999999.0,False,Proline oxidase  L proline  NAD ,0.0
PRPPS,PRPPS,-999999.0,999999.0,True,Phosphoribosylpyrophosphate synthetase,0.2747137238766013
SHSL2,SHSL2,0.0,999999.0,False,O succinylhomoserine lyase  H2S ,0.10630866088888113
OCOAT1,OCOAT1,-999999.0,999999.0,True,3-oxoacid CoA-transferase (Succinyl-CoA: acetoacetate),0.0
SHSL3,SHSL3,0.0,999999.0,False,O succinylhomoserine lyase  methanethiol ,0.0
SHSL4r,SHSL4r,0.0,999999.0,False,O succinylhomoserine lyase  elimination   reversible,0.2014038415828973
PROt2r,PROt2r,0.0,999999.0,False,L proline reversible transport via proton symport,0.0
PSCVT,PSCVT,-999999.0,999999.0,True,3-phosphoshikimate 1-carboxyvinyltransferase,0.2133039250738581
PSDC_BS,PSDC_BS,0.0,999999.0,False,Phosphatidylserine decarboxylase,0.034954349619397806
SLCYSS,SLCYSS,0.0,999999.0,False,O-acetyl-L-serine sulfhydrylase,0.0
ORNTA_1,ORNTA_1,0.0,999999.0,False,Ornithine transaminase,0.0
SPODM,SPODM,-999999.0,999999.0,True,Superoxide dismutase,0.0
PSERT,PSERT,-999999.0,999999.0,True,Phosphoserine transaminase,0.6079416532009112
PSP_D,PSP_D,0.0,999999.0,False,Phosphoserine phosphatase  D serine ,0.0
PTHPS,PTHPS,0.0,999999.0,False,6-pyruvoyltetrahydropterin synthase,0.0
SPMDAT1,SPMDAT1,0.0,999999.0,False,Spermidine acetyltransferase,0.0
ORPT,ORPT,-999999.0,999999.0,True,Orotate phosphoribosyltransferase,-0.07613494276475079
SPMDAT3,SPMDAT3,0.0,999999.0,False,Spermidine acetyltransferase  spermine ,0.0
SPMDt3i,SPMDt3i,-999999.0,0.0,False,Spermidine transport in via proton antiport,0.0
SPRMS,SPRMS,0.0,999999.0,False,Spermine synthase,0.0
SPMS,SPMS,0.0,999999.0,False,Spermidine synthase,0.0
PTPATi,PTPATi,-999999.0,999999.0,True,Pantetheine-phosphate adenylyltransferase,0.0
PYK,PYK,0.0,999999.0,False,Pyruvate kinase,5.265163511558689
PUNP5,PUNP5,-999999.0,999999.0,True,Purine-nucleoside phosphorylase (Inosine),0.0
PUNP6,PUNP6,-999999.0,999999.0,True,Purine-nucleoside phosphorylase (Deoxyinosine),0.0
PURabc1,PURabc1,0.0,999999.0,False,Puromycin efflux  via ABC system,0.0
PYRIS,PYRIS,0.0,999999.0,False,Pyridoxal 5  phsophate synthase,0.0
OIVD1r,OIVD1r,-999999.0,999999.0,True,2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate),0.03626763446938377
EX_f6p_e,EX_f6p_e,0.0,999999.0,False,D-fructose 6-phosphate exchange,0.0
SSALy,SSALy,0.0,999999.0,False,Succinate-semialdehyde dehydrogenase (NADP),0.0
SUCBZL,SUCBZL,0.0,999999.0,False,O-succinylbenzoate-CoA ligase,0.0001660331606921709
SUCBZS,SUCBZS,0.0,999999.0,False,O-succinylbenzoate-CoA synthase,0.0001660331606921709
TGBPA,TGBPA,-999999.0,999999.0,True,Tagatose-bisphosphate aldolase,0.0
SUCD1,SUCD1,-999999.0,999999.0,True,Succinate dehydrogenase,6.19110639941726
OIVD2,OIVD2,0.0,999999.0,False,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate),0.008059474326529726
SUCD5_BS,SUCD5_BS,0.0,999999.0,False,Succinate dehydrogenase,6.191106399417261
SUCOAS,SUCOAS,-999999.0,999999.0,True,Succinyl-CoA synthetase (ADP-forming),-5.88339389694548
THIOGabc,THIOGabc,0.0,999999.0,False,Thioglycolate transport via ABC system,0.0
THMt6,THMt6,-999999.0,999999.0,True,Thymine transport inout via proton symport,0.0
OIVD3,OIVD3,0.0,999999.0,False,2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),0.06850553177550266
THRt2r,THRt2r,0.0,999999.0,False,L threonine reversible transport via proton symport,0.0
P5CR,P5CR,0.0,999999.0,False,Pyrroline-5-carboxylate reductase,0.10027029699213046
TMPHi,TMPHi,0.0,999999.0,False,Trimetaphosphate hydrolase,0.0
UREAt,UREAt,-999999.0,999999.0,True,Urea transport via facilitate diffusion,0.0
TMPt6,TMPt6,-999999.0,999999.0,True,TMP transport inout via proton symport,0.0
OXADC,OXADC,0.0,999999.0,False,Oxalate decarboxylase,0.0
TYRt2r,TYRt2r,-999999.0,999999.0,True,L tyrosine reversible transport via proton symport,0.0
UGLYCH,UGLYCH,-999999.0,999999.0,True,Ureidoglycolate hydrolase,0.0
UMPt6,UMPt6,-999999.0,999999.0,True,UMP transport in via proton symport,0.0
SULAabc,SULAabc,0.0,999999.0,False,Sulfoacetate transport via ABC system,0.0
TAURabc,TAURabc,0.0,999999.0,False,Taurine transport via ABC system,0.0
TRPAS1,TRPAS1,0.0,999999.0,False,Tryptophanase  L cysteine ,0.0
THMDt2,THMDt2,0.0,999999.0,False,Thymidine transport in via proton symport,0.0
TMDK1,TMDK1,0.0,999999.0,False,Thymidine kinase (ATP:thymidine),0.0
TMDPP,TMDPP,-999999.0,999999.0,True,Thymidine phosphorylase,0.0001660331606921709
UAGDP,UAGDP,-999999.0,999999.0,True,UDP-N-acetylglucosamine diphosphorylase,0.20409220557951752
TARTDC,TARTDC,0.0,999999.0,False,Tartrate decarboxylase,0.0
TYRTA,TYRTA,-999999.0,999999.0,True,Tyrosine transaminase,-0.06917465789678827
TECA1S45,TECA1S45,0.0,999999.0,False,Glycerol teichoic acid  n45   unlinked  unsubstituted,0.0022620457682267447
TARTRDH,TARTRDH,-999999.0,999999.0,True,Tartrate dehydrogenase,0.0
TAGURr,TAGURr,-999999.0,999999.0,True,Tagaturonate reductase,0.0
SULR_1,SULR_1,-999999.0,999999.0,True,Sulfite reductase  NADPH2 ,-0.10630866088888113
TALA,TALA,-999999.0,999999.0,True,Transaldolase,-0.02052527732114514
THRD,THRD,0.0,999999.0,False,L-threonine dehydrogenase,0.0
TECA4S_BS,TECA4S_BS,0.0,999999.0,False,Minor teichoic acid synthesis  n30 ,0.0019424631431351077
TEICH45,TEICH45,-999999.0,999999.0,True,Teichuronic acid  n45   unlinked  GalNAc GlcA repeated,0.0
THRD_L,THRD_L,0.0,999999.0,False,L-threonine deaminase,0.0
THRS,THRS,0.0,999999.0,False,Threonine synthase,0.11629624210780969
TKT1,TKT1,-999999.0,999999.0,True,Transketolase,-0.020525277321145143
TKT2,TKT2,-999999.0,999999.0,True,Transketolase,-0.2338292023950032
TMN,TMN,0.0,999999.0,False,Thiaminase,0.0
TMDS,TMDS,0.0,999999.0,False,Thymidylate synthase,0.014459241230952716
TMPK,TMPK,0.0,999999.0,False,Thiamine-phosphate kinase,0.0
TMPPP,TMPPP,0.0,999999.0,False,Thiamine-phosphate diphosphorylase,0.0
TPI,TPI,-999999.0,999999.0,True,Triose-phosphate isomerase,7.1905358502843075
TRDR,TRDR,0.0,999999.0,False,Thioredoxin reductase (NADPH),0.14596124960801482
TRE6PH,TRE6PH,0.0,999999.0,False,Trehalose-6-phosphate hydrolase,0.0
TRPt2r,TRPt2r,0.0,999999.0,False,L tryptophan reversible transport via proton symport,0.0
TRPS1,TRPS1,0.0,999999.0,False,Tryptophan synthase (indoleglycerol phosphate),0.03391570608784999
UAAGDS,UAAGDS,0.0,999999.0,False,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",0.06355262527139692
UAG2E,UAG2E,-999999.0,999999.0,True,UDP-N-acetylglucosamine 2-epimerase,0.0048623997059840905
UAG2EMA,UAG2EMA,-999999.0,999999.0,True,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),0.0
UDPG4E,UDPG4E,-999999.0,999999.0,True,UDPglucose 4-epimerase,0.0
UAGPT3,UAGPT3,0.0,999999.0,False,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,0.06355262527139692
UAG4E,UAG4E,0.0,999999.0,False,UDP N acetylglucosamine 4 epimerase,0.05827389429405323
UAGCVT,UAGCVT,0.0,999999.0,False,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,0.0635526252713969
UAMAGS,UAMAGS,0.0,999999.0,False,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,0.06355262527139692
UAMAS,UAMAS,0.0,999999.0,False,UDP-N-acetylmuramoyl-L-alanine synthetase,0.06355262527139693
UAPGR,UAPGR,0.0,999999.0,False,UDP-N-acetylenolpyruvoylglucosamine reductase,0.0635526252713969
UDCPDP,UDCPDP,0.0,999999.0,False,Undecaprenyl-diphosphatase,0.0635526252713969
UDPGD,UDPGD,-999999.0,999999.0,True,UDPglucose 6-dehydrogenase,0.0
UGMDDS,UGMDDS,0.0,999999.0,False,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",0.06355262527139692
UGT1_BS,UGT1_BS,0.0,999999.0,False,UDP glucosyltransferase  monoglucosyl ,0.005367989405836093
UGT2_BS,UGT2_BS,0.0,999999.0,False,UDP glucosyltransferase  triglucosyl ,0.0041196197765718855
UGT_BS,UGT_BS,0.0,999999.0,False,UDP glucosyltransferase  diglucosyl ,0.00973728310826082
UNK5,UNK5,0.0,999999.0,False,2 keto 4 methylthiobutyrate transamination,0.0
UPP3S,UPP3S,0.0,999999.0,False,Uroporphyrinogen-III synthase,0.0
UPP3MT_2,UPP3MT_2,0.0,999999.0,False,Uroporphyrinogen methyltransferase,0.0
ALDD9,ALDD9,0.0,999999.0,False,Aldehyde dehydrogenase  nonanal  NAD ,0.0
FRUpts,FRUpts,0.0,999999.0,False,D-fructose transport via PEP:Pyr PTS,0.0
CYTDt2,CYTDt2,0.0,999999.0,False,Cytidine transport in via proton symport,0.0
GLYBabc,GLYBabc,0.0,999999.0,False,Glycine betaine transport via ABC system,0.0
ACLS,ACLS,0.0,999999.0,False,Acetolactate synthase,1.3342905103441118
ACHBS,ACHBS,0.0,999999.0,False,2-aceto-2-hydroxybutanoate synthase,0.23697613416878066
X00002,X00002,0.0,999999.0,False,Lumped reaction for synthesis of pime,0.0
NTD8,NTD8,0.0,999999.0,False,5'-nucleotidase (dGMP),0.0
23CN2P1,23CN2P1,-999999.0,999999.0,True,2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclc AMP ,0.0
23CN2P2,23CN2P2,-999999.0,999999.0,True,2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclic UMP ,0.0
23CN2P3,23CN2P3,-999999.0,999999.0,True,2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclic CMP ,0.0
23CN2P4,23CN2P4,-999999.0,999999.0,True,2  3  cyclic nucleotide 2  phosphodiesterase  2  3   cyclic GMP ,0.0
NTD6,NTD6,0.0,999999.0,False,5'-nucleotidase (dAMP),0.0
NTD9,NTD9,0.0,999999.0,False,5'-nucleotidase (GMP),0.0
NTD1,NTD1,0.0,999999.0,False,5'-nucleotidase (dUMP),0.0
NTD10,NTD10,0.0,999999.0,False,5'-nucleotidase (XMP),0.0
NTD2,NTD2,0.0,999999.0,False,5'-nucleotidase (UMP),0.0
3NUCLE1,3NUCLE1,-999999.0,999999.0,True,3  nucleotidase  3  AMP ,0.0
3NUCLE2,3NUCLE2,-999999.0,999999.0,True,3  nucleotidase  3  UMP ,0.0
3NUCLE3,3NUCLE3,-999999.0,999999.0,True,3  nucleotidase  3  cMP ,0.0
3NUCLE4,3NUCLE4,-999999.0,999999.0,True,3  nucleotidase  guanosine 3  phosphate ,0.0
NTD3,NTD3,0.0,999999.0,False,5'-nucleotidase (dCMP),0.0
NTD4,NTD4,0.0,999999.0,False,5'-nucleotidase (CMP),0.0
NTD5,NTD5,0.0,999999.0,False,5'-nucleotidase (dTMP),0.0001660331606921709
NTD7,NTD7,0.0,999999.0,False,5'-nucleotidase (AMP),0.0
ABUTt2r,ABUTt2r,0.0,999999.0,False,4 aminobutyrate reversible transport in via proton symport,0.0
BALAt2r,BALAt2r,0.0,999999.0,False,Beta Alanine transport in via proton symport,0.0
S6PG,S6PG,0.0,999999.0,False,Salicin 6 phosphate glucohydrolase,0.0
URIK3,URIK3,0.0,999999.0,False,Uridine kinase (ITP:Uridine),0.0
LCADi,LCADi,0.0,999999.0,False,Lactaldehyde dehydrogenase,0.0
XTSNt2,XTSNt2,-999999.0,999999.0,True,Xanthosine transport in via proton symport,0.0
XYLt2,XYLt2,0.0,999999.0,False,D-xylose transport in via proton symport,0.0
ZN2t4,ZN2t4,0.0,999999.0,False,Zinc transport out via antiport,0.0
URIK1,URIK1,0.0,999999.0,False,Uridine kinase  ATPUridine ,0.0
URIK2,URIK2,0.0,999999.0,False,Uridine kinase (GTP:Uridine),0.0
URIt2,URIt2,0.0,999999.0,False,Uridine transport in via proton symport,0.0
UPPRT,UPPRT,0.0,999999.0,False,Uracil phosphoribosyltransferase,0.0
XPPT,XPPT,0.0,999999.0,False,Xanthine phosphoribosyltransferase,0.0
HXAND,HXAND,0.0,999999.0,False,Hypoxanthine dehydrogenase,0.0
URIDK2r_copy2,URIDK2r_copy2,-999999.0,999999.0,True,Uridylate kinase (dUMP),-0.014459241230952716
VALDHr,VALDHr,-999999.0,999999.0,True,Valine dehydrogenase,-3.718247094294866
VALTA,VALTA,-999999.0,999999.0,True,Valine transaminase,3.5267883893635017
VALt2r,VALt2r,0.0,999999.0,False,L valine reversible transport via proton symport,0.0
UMPK,UMPK,0.0,999999.0,False,UMP kinase,0.202823862036185
XYL14BASE,XYL14BASE,0.0,999999.0,False,Xylan 1 4 beta xylosidase,0.0
UPPDC1,UPPDC1,0.0,999999.0,False,Uroporphyrinogen decarboxylase (uroporphyrinogen III),0.0
URAt2,URAt2,-999999.0,999999.0,True,Uracil transport in via proton symport,0.0
URCN,URCN,0.0,999999.0,False,Urocanase,0.0
URIDK2r_copy1,URIDK2r_copy1,0.0,999999.0,False,Uridylate kinase (dUMP),0.0
UREA,UREA,0.0,999999.0,False,Urease,0.0
XAND,XAND,0.0,999999.0,False,Xanthine dehydrogenase,0.0
URIC,URIC,0.0,999999.0,False,Uricase,0.0
XYLI1,XYLI1,-999999.0,999999.0,True,Xylose isomerase,0.0
XANt2,XANt2,-999999.0,999999.0,True,Xanthine transport in via proton symport,0.0
XYLI2,XYLI2,-999999.0,999999.0,True,Xylose isomerase,0.0
XYLK,XYLK,0.0,999999.0,False,Xylulokinase,0.0
ZNabc,ZNabc,0.0,999999.0,False,Zinc transport via ABC system,0.0
ALDD10,ALDD10,0.0,999999.0,False,Aldehyde dehydrogenase  decanal  NAD ,0.0
ALDD11,ALDD11,0.0,999999.0,False,Aldehyde dehydrogenase  undecanal  NAD ,0.0
ALDD12,ALDD12,0.0,999999.0,False,Aldehyde dehydrogenase  dodecanal  NAD ,0.0
ALDD13,ALDD13,0.0,999999.0,False,Aldehyde dehydrogenase  tridecanal  NAD ,0.0
ALDD14,ALDD14,0.0,999999.0,False,Aldehyde dehydrogenase  tetradecanal  NAD ,0.0
ALDD15,ALDD15,0.0,999999.0,False,Aldehyde dehydrogenase  pentadecanal  NAD ,0.0
ALDD16,ALDD16,0.0,999999.0,False,Aldehyde dehydrogenase  hexadecanal  NAD ,0.0
ALDD17,ALDD17,0.0,999999.0,False,Aldehyde dehydrogenase  heptadecanal  NAD ,0.0
ALDD18,ALDD18,0.0,999999.0,False,Aldehyde dehydrogenase  octadecanal  NAD ,0.0
ALDD1,ALDD1,0.0,999999.0,False,Aldehyde dehydrogenase  formaldehyde  NAD ,0.0
ALDD20x_1,ALDD20x_1,0.0,999999.0,False,Aldehyde dehydrogenase  NAD ,0.0
ALDD2x,ALDD2x,0.0,999999.0,False,"Aldehyde dehydrogenase (acetaldehyde, NAD)",0.0
ALDD3,ALDD3,0.0,999999.0,False,Aldehyde dehydrogenase  propanal  NAD ,0.0
GLXO1,GLXO1,0.0,999999.0,False,Glyoxylate oxidase,0.0
ALDD31_1,ALDD31_1,0.0,999999.0,False,Aldehyde dehydrogenase  aminoacetaldehyde  NAD ,0.0
ALDD32,ALDD32,0.0,999999.0,False,Aldehyde dehydrogenase  D Glucuronolactone  NADH ,0.0
ALDD4,ALDD4,0.0,999999.0,False,"Aldehyde dehydrogenase (butanal, NAD)",0.0
ALDD4x,ALDD4x,0.0,999999.0,False,Aldehyde dehydrogenase  methylmalonate semialdehyde  NAD ,0.0
ALDD5,ALDD5,0.0,999999.0,False,Aldehyde dehydrogenase  pentanal  NAD ,0.0
ALDD6,ALDD6,0.0,999999.0,False,Aldehyde dehydrogenase  hexanal  NAD ,0.0
ALDD7,ALDD7,0.0,999999.0,False,Aldehyde dehydrogenase  heptanal  NAD ,0.0
ALDD8,ALDD8,0.0,999999.0,False,Aldehyde dehydrogenase  octanal  NAD ,0.0
GLYALDDr,GLYALDDr,0.0,999999.0,False,D-Glyceraldehyde dehydrogenase,0.0
DIPEPabc12,DIPEPabc12,0.0,999999.0,False,Dipeptide transport via ABC system  met ala ,0.0
DIPEPabc13,DIPEPabc13,0.0,999999.0,False,Dipeptide transport via ABC system  gly asp ,0.0
DIPEPabc14,DIPEPabc14,0.0,999999.0,False,Dipeptide transport via ABC system  gly pro L ,0.0
DIPEPabc15,DIPEPabc15,0.0,999999.0,False,Dipeptide transport via ABC system  cgly ,0.0
DIPEPabc2,DIPEPabc2,0.0,999999.0,False,Dipeptide transport via ABC system  ala gln ,0.0
DIPEPabc3,DIPEPabc3,0.0,999999.0,False,Dipeptide transport via ABC system  ala glu ,0.0
DIPEPabc4,DIPEPabc4,0.0,999999.0,False,Dipeptide transport via ABC system  ala gly ,0.0
DIPEPabc5,DIPEPabc5,0.0,999999.0,False,Dipeptide transport via ABC system  ala his ,0.0
DIPEPabc6,DIPEPabc6,0.0,999999.0,False,Dipeptide transport via ABC system  ala leu ,0.0
DIPEPabc7,DIPEPabc7,0.0,999999.0,False,Dipeptide transport via ABC system  ala thr ,0.0
DIPEPabc8,DIPEPabc8,0.0,999999.0,False,Dipeptide transport via ABC system  gly asn ,0.0
DIPEPabc9,DIPEPabc9,0.0,999999.0,False,Dipeptide transport via ABC system  gly gln ,0.0
RIBabc1,RIBabc1,0.0,999999.0,False,D ribose transport out via ABC system,0.0
FRUK,FRUK,0.0,999999.0,False,Fructose-1-phosphate kinase,0.0
FACOAL140,FACOAL140,-999999.0,999999.0,True,Fatty acid  CoA ligase  tetradecanoate ,0.0
FACOAL140_ISO,FACOAL140_ISO,-999999.0,999999.0,True,Fatty acid  CoA ligase  Iso C140 ,0.0013432457210882877
FACOAL150_ISO,FACOAL150_ISO,-999999.0,999999.0,True,Fatty acid  CoA ligase  Iso C150 ,0.026864914421765744
PPAKr,PPAKr,-999999.0,999999.0,True,Propionate kinase,0.0
ACOAD3,ACOAD3,-999999.0,999999.0,True,Acyl-CoA dehydrogenase (octanoyl-CoA),-0.01746219437414774
ACOAD4_1,ACOAD4_1,-999999.0,999999.0,True,Acyl CoA dehydrogenase  decanoyl CoA ,-0.01746219437414774
ACOAD5_1,ACOAD5_1,-999999.0,999999.0,True,Acyl CoA dehydrogenase  dodecanoyl CoA ,-0.01746219437414774
ACOAD6,ACOAD6,-999999.0,999999.0,True,Acyl-CoA dehydrogenase (tetradecanoyl-CoA),-0.017462194374147737
ACOAD7,ACOAD7,-999999.0,999999.0,True,Acyl-CoA dehydrogenase (hexadecanoyl-CoA),-0.013432457210882875
DADNK,DADNK,0.0,999999.0,False,Deoxyadenosine kinase,0.0
CSNt2,CSNt2,0.0,999999.0,False,Cytosine transport in via proton symport,0.0
INSt2,INSt2,-999999.0,999999.0,True,Inosine transport in via proton symport,0.0
DHAD3,DHAD3,0.0,999999.0,False,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylpentanoate ,0.23697613416878072
CELBpts,CELBpts,0.0,999999.0,False,Cellobiose transport via PEPPyr PTS,0.0
MSO3abc,MSO3abc,0.0,999999.0,False,Methanesulfonate transport via ABC system,0.0
ISTNTabc,ISTNTabc,0.0,999999.0,False,Isethionate transport via ABC system,0.0
CTBTabc,CTBTabc,0.0,999999.0,False,Crotonobetaine transport in via ABC system,0.0
CHLabc,CHLabc,0.0,999999.0,False,Choline transport via ABC system,0.0
CITt15,CITt15,0.0,999999.0,False,Citrate transport in via Zn complex,0.0
CHOLSabc_1,CHOLSabc_1,0.0,999999.0,False,Choline sulfate transport in via ABC system,0.0
ECTOINEabc,ECTOINEabc,0.0,999999.0,False,Ecotine transport in via ABC system,0.0
ITCY,ITCY,0.0,999999.0,False,ITP:cytidine 5'-phosphotransferase,0.0
PROLBabc,PROLBabc,0.0,999999.0,False,Proline betaine transport in via ABC system,0.0
GLCpts,GLCpts,0.0,999999.0,False,D-glucose transport via PEP:Pyr PTS,8.184395161690285
MANpts,MANpts,0.0,999999.0,False,D-mannose transport via PEP:Pyr PTS,0.0
MNLpts,MNLpts,0.0,999999.0,False,Mannitol transport via PEP:Pyr PTS,0.0
DIPEPabc10,DIPEPabc10,0.0,999999.0,False,Dipeptide transport via ABC system  gly glu ,0.0
DIPEPabc11,DIPEPabc11,0.0,999999.0,False,Dipeptide transport via ABC system  gly met ,0.0
SUCpts,SUCpts,0.0,999999.0,False,Sucrose transport via PEP:Pyr PTS,0.0
TREpts,TREpts,0.0,999999.0,False,Trehalose transport via PEP:Pyr PTS,0.0
FERRICHabc,FERRICHabc,0.0,999999.0,False,Ferrichrome transport via ABC system,0.0
GPDDA2,GPDDA2,0.0,999999.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine),0.0
HACD3,HACD3,-999999.0,999999.0,True,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),0.01746219437414774
HACD4,HACD4,-999999.0,999999.0,True,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),0.01746219437414774
HACD5,HACD5,-999999.0,999999.0,True,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),0.01746219437414774
HACD6,HACD6,-999999.0,999999.0,True,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),0.01746219437414774
HACD7,HACD7,-999999.0,999999.0,True,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),0.013432457210882875
HACD9,HACD9,-999999.0,999999.0,True,3 hydroxyacyl CoA dehydrogenase  2 Methylacetoacetyl CoA ,0.0
HACOADr,HACOADr,0.0,999999.0,False,3 hydroxyacyl CoA dehydrogenase,0.0
ICHORS,ICHORS,-999999.0,999999.0,True,Isochorismate synthase,0.0001660331606921709
INSCR,INSCR,0.0,999999.0,False,Inositol catabolic reactions  lumped ,0.0
FACOAL161_ISO,FACOAL161_ISO,-999999.0,999999.0,True,Fatty acid  CoA ligase  Iso C161 ,0.0
FACOAL170_ISO,FACOAL170_ISO,-999999.0,999999.0,True,Fatty acid  CoA ligase  Iso C170 ,0.009402720047618014
FACOAL170_anteiso,FACOAL170_anteiso,-999999.0,999999.0,True,Fatty acid  CoA ligase  anteiso C170 ,0.022835177258500886
FACOAL171_ISO,FACOAL171_ISO,-999999.0,999999.0,True,Fatty acid  CoA ligase  Iso C171 ,0.0
FACOAL171_anteiso,FACOAL171_anteiso,-999999.0,999999.0,True,Fatty acid  CoA ligase  anteiso C171 ,0.0
FACOAL180_2,FACOAL180_2,-999999.0,999999.0,True,Fatty acid  CoA ligase  octadecanoate ,0.004029737163264862
