,reaction,lower_bound,upper_bound,is_reversible,name,flux
PE161abcpp,PE161abcpp,0.0,1000.0,False,"Phosphatidylethanolamine transport via ABC system (n-C16:1, periplasm)",0.061810709779793735
PSD141,PSD141,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C14:1),0.0
PG140abcpp,PG140abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C14:0, periplasm)",0.0
PG141abcpp,PG141abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C14:1, periplasm)",0.0
ACONTa,ACONTa,-1000.0,1000.0,True,"Aconitase (half-reaction A, Citrate hydro-lyase)",5.280300235246014
MLDCP2App,MLDCP2App,0.0,1000.0,False,"Murein L,D-carboxypeptidase (murein5p5p) (periplasm)",0.0
12DGR140tipp,12DGR140tipp,0.0,1000.0,False,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C14:0)",0.0
PG180abcpp,PG180abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C18:0, periplasm)",0.0
12DGR160tipp,12DGR160tipp,0.0,1000.0,False,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:0)",0.0
PG181abcpp,PG181abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C18:1, periplasm)",0.0
AM4PA,AM4PA,0.0,1000.0,False,Anhydrous-N-Acetylmuramyl-tetrapeptide amidase,0.0
PGP141abcpp,PGP141abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C14:1, periplasm)",0.0
PGP160abcpp,PGP160abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C16:0, periplasm)",0.0
12DGR180tipp,12DGR180tipp,0.0,1000.0,False,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)",0.0
PGPP120pp,PGPP120pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",0.0
PGPP181pp,PGPP181pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:1)",0.0
CLPNH120pp,CLPNH120pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C12:0)",0.0
PGP180abcpp,PGP180abcpp,0.0,1000.0,False,"Phosphatidylglycerophosphate transport via ABC system (n-C18:0, periplasm)",0.0
EX_dump_e,EX_dump_e,0.0,1000.0,False,DUMP exchange,0.0
PAPA181pp,PAPA181pp,0.0,1000.0,False,"Phosphatidate phosphatase (periplasmic, n-C18:1)",0.0
PA140abcpp,PA140abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C14:0, periplasm)",0.0
CLPNH140pp,CLPNH140pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C14:0)",0.0
EX_12ppd__R_e,EX_12ppd__R_e,0.0,1000.0,False,"(R)-Propane-1,2-diol exchange",0.0
PGSA181,PGSA181,0.0,1000.0,False,Phosphatidylglycerol synthase (n-C18:1),0.0
PGPP140,PGPP140,0.0,1000.0,False,Phosphatidylglycerol phosphate phosphatase (n-C14:0),0.0
PGPP141,PGPP141,0.0,1000.0,False,Phosphatidylglycerol phosphate phosphatase (n-C14:1),0.0
MDDCP5pp,MDDCP5pp,0.0,1000.0,False,"Murein D,D-carboxypeptidase (murein5p3p) (periplasm)",0.0
MLTGY3pp,MLTGY3pp,0.0,1000.0,False,Murein lytic transglycosylase (murein3p3p) (periplasm),0.0
12DGR120tipp,12DGR120tipp,0.0,1000.0,False,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C12:0)",0.0
MDDCP4pp,MDDCP4pp,0.0,1000.0,False,"Murein D,D-carboxypeptidase (murein5p4p) (periplasm)",0.0
CLPNS140pp,CLPNS140pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C14:0)",0.0
CLPNS141pp,CLPNS141pp,-1000.0,1000.0,True,"Cardiolipin synthase (periplasmic, n-C14:1)",0.0
G3PAT180,G3PAT180,0.0,1000.0,False,Glycerol-3-phosphate acyltransferase (C18:0),0.0
EX_o2s_e,EX_o2s_e,0.0,1000.0,False,Superoxide anion exchange,0.0
PLIPA1G160pp,PLIPA1G160pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C16:0) (periplasm)",0.0
PG120abcpp,PG120abcpp,0.0,1000.0,False,"Phosphatidylglycerol transport via ABC system (n-C12:0, periplasm)",0.0
EX_gal1p_e,EX_gal1p_e,0.0,1000.0,False,Alpha-D-Galactose 1-phosphate exchange,0.0
PE140abcpp,PE140abcpp,0.0,1000.0,False,"Phosphatidylethanolamine transport via ABC system (n-C14:0, periplasm)",0.0
CFAS160E,CFAS160E,0.0,1000.0,False,"Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C16:0)",0.0
PLIPA1G141pp,PLIPA1G141pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylglycerol, n-C14:1) (periplasm)",0.0
LPLIPAL2E160,LPLIPAL2E160,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:0)",0.0
LPLIPAL2G140,LPLIPAL2G140,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)",0.0
LPLIPAL2G160,LPLIPAL2G160,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)",0.0
CFAS180E,CFAS180E,0.0,1000.0,False,"Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C18:0)",0.0
EX_dcmp_e,EX_dcmp_e,0.0,1000.0,False,DCMP exchange,0.0
CFAS180G,CFAS180G,0.0,1000.0,False,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C18:0)",0.0
PAPA160,PAPA160,0.0,1000.0,False,Phosphatidate phosphatase (n-C16:0),0.0
2AGPE140tipp,2AGPE140tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) transporter via facilitated diffusion (periplasm),0.0
2AGPE160tipp,2AGPE160tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) transporter via facilitated diffusion (periplasm),0.0
2AGPE180tipp,2AGPE180tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) transporter via facilitated diffusion (periplasm),0.0
PAPA180,PAPA180,0.0,1000.0,False,Phosphatidate phosphatase (n-C18:0),0.0
PAPA181,PAPA181,0.0,1000.0,False,Phosphatidate phosphatase (n-C18:1),0.0
2AGPE141tipp,2AGPE141tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1) transporter via facilitated diffusion (periplasm),0.0
2AGPE161tipp,2AGPE161tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) transporter via facilitated diffusion (periplasm),0.0
EX_23ccmp_e,EX_23ccmp_e,0.0,1000.0,False,"2',3'-Cyclic CMP exchange",0.0
2AGPA161tipp,2AGPA161tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphatidate (n-C16:1) transporter via facilitated diffusion (periplasm),0.0
2AGPA181tipp,2AGPA181tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphatidate (n-C18:1) transporter via facilitated diffusion (periplasm),0.0
2AGPG120tipp,2AGPG120tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) transporter via facilitated diffusion (periplasm),0.0
LPLIPAL2G120,LPLIPAL2G120,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)",0.0
PA141abcpp,PA141abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C14:1, periplasm)",0.0
PETNT161pp,PETNT161pp,0.0,1000.0,False,Phosphoethanolamine transferase (c-C16:1),0.0
PSSA160,PSSA160,0.0,1000.0,False,Phosphatidylserine syntase (n-C16:0),0.05244221333645009
PSSA181,PSSA181,0.0,1000.0,False,Phosphatidylserine syntase (n-C18:1),0.0
DAGK140,DAGK140,0.0,1000.0,False,Diacylglycerol kinase (n-C14:0),0.0
DAGK160,DAGK160,0.0,1000.0,False,Diacylglycerol kinase (n-C16:0),0.0
DAGK141,DAGK141,0.0,1000.0,False,Diacylglycerol kinase (n-C14:1),0.0
DAGK161,DAGK161,0.0,1000.0,False,Diacylglycerol kinase (n-C16:1),0.0
AGPAT181,AGPAT181,0.0,1000.0,False,1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),0.0
PA161abcpp,PA161abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C16:1, periplasm)",0.0
PA180abcpp,PA180abcpp,0.0,1000.0,False,"Phosphatidate transport via ABC system (n-C18:0, periplasm)",0.0
PGPP161pp,PGPP161pp,0.0,1000.0,False,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:1)",0.0
PE120abcpp,PE120abcpp,0.0,1000.0,False,"Phosphatidylethanolamine transport via ABC system (n-C12:0, periplasm)",0.0
MDDEP3pp,MDDEP3pp,0.0,1000.0,False,"Murein D,D-endopeptidase (murein5px4p) (periplasm)",0.0
MDDEP4pp,MDDEP4pp,0.0,1000.0,False,"Murein D,D-endopeptidase (murein4px4px4p) (periplasm)",0.0
PE180abcpp,PE180abcpp,0.0,1000.0,False,"Phosphatidylethanolamine transport via ABC system (n-C18:0, periplasm)",0.0
PAPA140,PAPA140,0.0,1000.0,False,Phosphatidate phosphatase (n-C14:0),0.0
MLTGY1pp,MLTGY1pp,0.0,1000.0,False,Murein lytic transglycosylase (murein4p4p) (periplasm),0.0
EX_3cmp_e,EX_3cmp_e,0.0,1000.0,False,3'-cmp exchange,0.0
CGLYtex,CGLYtex,-1000.0,1000.0,True,L-Cysteinylglycine transport via diffusion (extracellular to periplasm),0.0
3HAD40,3HAD40,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0),0.0
PLIPA1E141pp,PLIPA1E141pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidylethanolamine, n-C14:1) (periplasm)",0.0
3OAS60,3OAS60,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0),0.0
3OAS160,3OAS160,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0),0.0
PAPA141,PAPA141,0.0,1000.0,False,Phosphatidate phosphatase (n-C14:1),0.0
PAPA161,PAPA161,0.0,1000.0,False,Phosphatidate phosphatase (n-C16:1),0.0
GTHOXtex,GTHOXtex,-1000.0,1000.0,True,Glutathione (ox) transport via diffusion (extracellular to periplasm),0.0
DSBAO1,DSBAO1,0.0,1000.0,False,DsbA protein reoxidation reaction (aerobic),0.0
DSBAO2,DSBAO2,0.0,1000.0,False,DsbA protein reoxidation reaction (anaerobic),0.0
DSBDR,DSBDR,0.0,1000.0,False,DsbD reductase,0.0
TDSR1,TDSR1,0.0,1000.0,False,Thiol:disulfide reductase (DsbC),0.0
CGLYabcpp,CGLYabcpp,0.0,1000.0,False,L-Cysteinylglycine (Cys-Gly) transport via ABC system (periplasm),0.0
PLIPA2A120pp,PLIPA2A120pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C12:0) (periplasm)",0.0
PLIPA2A160pp,PLIPA2A160pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidate, n-C16:0) (periplasm)",0.0
CLPNH180pp,CLPNH180pp,0.0,1000.0,False,"Cardiolipin hydrolase (periplasm, n-C18:0)",0.0
3OAR60,3OAR60,-1000.0,1000.0,True,3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),0.0
3OAR80,3OAR80,-1000.0,1000.0,True,3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),0.0
MLDCP3App,MLDCP3App,0.0,1000.0,False,"Murein L,D-carboxypeptidase (murein5px3p) (periplasm)",0.0
MLDCP1Bpp,MLDCP1Bpp,0.0,1000.0,False,"Murein L,D-carboxypeptidase (murein4p4p) (periplasm)",0.0
2AGPE181tipp,2AGPE181tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) transporter via facilitated diffusion (periplasm),0.0
2AGPA140tipp,2AGPA140tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphatidate (n-C14:0) transporter via facilitated diffusion (periplasm),0.0
LPLIPAL2E120,LPLIPAL2E120,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C12:0)",0.0
EAR100x,EAR100x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0),0.0
EAR120x,EAR120x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0),0.0
EAR160x,EAR160x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0),0.0
2AGPA160tipp,2AGPA160tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphatidate (n-C16:0) transporter via facilitated diffusion (periplasm),0.0
ATHRDHr,ATHRDHr,-1000.0,1000.0,True,L-allo-threonine dehydrogenase,0.0
2AGPA180tipp,2AGPA180tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphatidate (n-C18:0) transporter via facilitated diffusion (periplasm),0.0
2AGPA141tipp,2AGPA141tipp,0.0,1000.0,False,2-Acyl-sn-glycero-3-phosphatidate (n-C14:1) transporter via facilitated diffusion (periplasm),0.0
EAR140y,EAR140y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0),0.0
3OAS121,3OAS121,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:1),0.0
3OAS80,3OAS80,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0),0.0
3OAS100,3OAS100,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0),0.0
3OAS120,3OAS120,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0),0.0
LSERDHr,LSERDHr,-1000.0,1000.0,True,L-serine dehydrogenase,0.0
3OAR40,3OAR40,-1000.0,1000.0,True,3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),0.0
3OAR100,3OAR100,-1000.0,1000.0,True,3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0),0.0
DSERDHr,DSERDHr,-1000.0,1000.0,True,D-serine dehydrogenase,0.0
3HAD60,3HAD60,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0),0.0
3HAD100,3HAD100,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0),0.0
3HAD140,3HAD140,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0),0.0
3HAD160,3HAD160,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0),0.0
EX_urate_e,EX_urate_e,0.0,1000.0,False,Urate exchange,0.0
PSD120,PSD120,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C12:0),0.0
AGPAT180,AGPAT180,0.0,1000.0,False,1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0),0.0
AGPAT141,AGPAT141,0.0,1000.0,False,1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1),0.0
PAPA120,PAPA120,0.0,1000.0,False,Phosphatidate phosphatase (n-C12:0),0.0
EX_skm_e,EX_skm_e,0.0,1000.0,False,Shikimate exchange,0.0
EX_cpgn_un_e,EX_cpgn_un_e,0.0,1000.0,False,Coprogen unloaded (no Fe(III)) exchange,0.0
MDDEP1pp,MDDEP1pp,0.0,1000.0,False,"Murein D,D-endopeptidase (murein4px4p) (periplasm)",0.0
MDDEP2pp,MDDEP2pp,0.0,1000.0,False,"Murein D,D-endopeptidase (murein3px4p) (periplasm)",0.0
AGPAT161,AGPAT161,0.0,1000.0,False,1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1),0.06181070977979375
DASYN120,DASYN120,0.0,1000.0,False,CDP-diacylglycerol synthetase (n-C12:0),0.0
EAR40x,EAR40x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0),0.0
EAR60y,EAR60y,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0),0.0
MLDEP1pp,MLDEP1pp,0.0,1000.0,False,"Murein L,D-endopeptidase (murein3px3p) (periplasm)",0.0
PSD181,PSD181,0.0,1000.0,False,Phosphatidylserine decarboxylase (n-C18:1),0.0
DAGK180,DAGK180,0.0,1000.0,False,Diacylglycerol kinase (n-C18:0),0.0
DAGK181,DAGK181,0.0,1000.0,False,Diacylglycerol kinase (n-C18:1),0.0
MLDEP2pp,MLDEP2pp,0.0,1000.0,False,"Murein L,D-endopeptidase (murein5px3p) (periplasm)",0.0
EX_ag_e,EX_ag_e,0.0,1000.0,False,Silver exchange,0.0
MLTGY2pp,MLTGY2pp,0.0,1000.0,False,Murein lytic transglycosylase (murein4p3p) (periplasm),0.0
PLIPA2E120pp,PLIPA2E120pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C12:0) (periplasm)",0.0
PLIPA2G141pp,PLIPA2G141pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylglycerol, n-C14:1) (periplasm)",0.0
MLTGY4pp,MLTGY4pp,0.0,1000.0,False,Murein lytic transglycosylase (murein4px4p4p) (periplasm),0.0
EAR60x,EAR60x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0),0.0
PLIPA2G161pp,PLIPA2G161pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylglycerol, n-C16:1) (periplasm)",0.0
EX_cys__D_e,EX_cys__D_e,0.0,1000.0,False,D-Cysteine exchange,0.0
LPLIPAL1A120pp,LPLIPAL1A120pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)",0.0
LPLIPAL1A140pp,LPLIPAL1A140pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0) (periplasm)",0.0
EAR80x,EAR80x,0.0,1000.0,False,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0),0.0
PE181abcpp,PE181abcpp,0.0,1000.0,False,"Phosphatidylethanolamine transport via ABC system (n-C18:1, periplasm)",0.0
12DGR161tipp,12DGR161tipp,0.0,1000.0,False,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C16:1)",0.0
12DGR181tipp,12DGR181tipp,0.0,1000.0,False,"1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:1)",0.0
NTP11,NTP11,0.0,1000.0,False,Nucleoside-triphosphatase (dITP),0.0
LPLIPAL1A181pp,LPLIPAL1A181pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1) (periplasm)",0.0
LPLIPAL1E120pp,LPLIPAL1E120pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)",0.0
3OAR180,3OAR180,-1000.0,1000.0,True,3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0),0.0
G3PAT120,G3PAT120,0.0,1000.0,False,Glycerol-3-phosphate acyltransferase (C12:0),0.0
PGSA120,PGSA120,0.0,1000.0,False,Phosphatidylglycerol synthase (n-C12:0),0.0
3OAS180,3OAS180,0.0,1000.0,False,3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0),0.0
3HAD180,3HAD180,0.0,1000.0,False,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0),0.0
CDAPPA120,CDAPPA120,0.0,1000.0,False,CDP-Diacylglycerol pyrophostatase (n-C12:0),0.0
TDSR2,TDSR2,0.0,1000.0,False,Thiol:disulfide reductase (DsbG),0.0
EX_acser_e,EX_acser_e,0.0,1000.0,False,O-Acetyl-L-serine exchange,0.0
GTHRDtex,GTHRDtex,-1000.0,1000.0,True,Glutathione transport via diffusion (extracellular to periplasm),0.0
GTHRDabc2pp,GTHRDabc2pp,0.0,1000.0,False,Glutathione export via ABC system (cytoplasm to periplasm),0.0
OMMBLHX3,OMMBLHX3,0.0,1000.0,False,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (anaerobic)",-7.356230467967023e-15
PSSA120,PSSA120,0.0,1000.0,False,Phosphatidylserine syntase (n-C12:0),0.0
UM4PL,UM4PL,0.0,1000.0,False,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate-D-alanine ligase,0.0
2MAHMP,2MAHMP,0.0,1000.0,False,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphatase,0.0
EX_cu_e,EX_cu_e,0.0,1000.0,False,Cu+ exchange,0.0
ZN2tpp,ZN2tpp,0.0,1000.0,False,Zinc transport in via permease (no H+),0.0002802330953666826
NI2tpp,NI2tpp,0.0,1000.0,False,Nickel (+2) transport in via permease (no H+),0.00026544073256140323
EX_arbtn_e,EX_arbtn_e,0.0,1000.0,False,Aerobactin minus Fe3 exchange,0.0
COBALT2t3pp,COBALT2t3pp,0.0,1000.0,False,Cobalt (Co+2) transport out via proton antiport (periplasm),0.0
23DAPPAt2pp,23DAPPAt2pp,0.0,1000.0,False,"2,3-diaminopropionate transport in via proton symport",0.0
NADHPO,NADHPO,0.0,1000.0,False,NADH peroxidase,0.0
ACOAD7f,ACOAD7f,-1000.0,1000.0,True,Acyl-CoA dehydrogenase (hexadecanoyl-CoA),-0.1048844266729002
ACOAD8f,ACOAD8f,-1000.0,1000.0,True,Acyl-CoA dehydrogenase (octadecanoyl-CoA),0.0
PLIPA1A120pp,PLIPA1A120pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidate, n-C12:0) (periplasm)",0.0
ACOAD5f,ACOAD5f,-1000.0,1000.0,True,Acyl-CoA dehydrogenase (dodecanoyl-CoA),-0.29246144861904694
PLIPA1A140pp,PLIPA1A140pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidate, n-C14:0) (periplasm)",0.0
EX_dopa_e,EX_dopa_e,0.0,1000.0,False,Dopamine exchange,0.0
PLIPA1A141pp,PLIPA1A141pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidate, n-C14:1) (periplasm)",0.0
PLIPA1A160pp,PLIPA1A160pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidate, n-C16:0) (periplasm)",0.0
PLIPA1A161pp,PLIPA1A161pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidate, n-C16:1) (periplasm)",0.0
PLIPA1A180pp,PLIPA1A180pp,0.0,1000.0,False,"Phospholipase A1 (phosphatidate, n-C18:0) (periplasm)",0.0
LPLIPAL2A120,LPLIPAL2A120,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)",0.0
CAt6pp,CAt6pp,-1000.0,1000.0,True,Calcium / sodium antiporter (1:1),-0.004277458244526637
ACOAD3f,ACOAD3f,-1000.0,1000.0,True,Acyl-CoA dehydrogenase (octanoyl-CoA),-0.29246144861904694
ACOAD2f,ACOAD2f,-1000.0,1000.0,True,Acyl-CoA dehydrogenase (hexanoyl-CoA),-0.29246144861904694
ACOAD4f,ACOAD4f,-1000.0,1000.0,True,Acyl-CoA dehydrogenase (decanoyl-CoA),-0.29246144861904694
ACOAD6f,ACOAD6f,-1000.0,1000.0,True,Acyl-CoA dehydrogenase (tetradecanoyl-CoA),-0.22850584623248768
NADH16pp,NADH16pp,0.0,1000.0,False,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),35.32873585696058
NADH18pp,NADH18pp,0.0,1000.0,False,NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm),0.0
EX_tartr__D_e,EX_tartr__D_e,0.0,1000.0,False,D-tartrate exchange,0.0
GLYBt2pp,GLYBt2pp,0.0,1000.0,False,Glycine betaine transport via proton symport (periplasm),0.0
5DGLCNt2rpp,5DGLCNt2rpp,-1000.0,1000.0,True,"5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)",0.0
GALCTNt2pp,GALCTNt2pp,0.0,1000.0,False,D-galactonate transport via proton symport (periplasm),0.0
GALCTNLtex,GALCTNLtex,-1000.0,1000.0,True,L-galactonate transport via diffusion (extracellular to periplasm),0.0
EX_galctn__L_e,EX_galctn__L_e,0.0,1000.0,False,L-Galactonate exchange,0.0
DSERt2pp,DSERt2pp,0.0,1000.0,False,D-serine transport in via proton symport (periplasm),0.0
EX_hom__L_e,EX_hom__L_e,0.0,1000.0,False,L-Homoserine exchange,0.0
ALAt4pp,ALAt4pp,0.0,1000.0,False,L-alanine transport in via sodium symport (periplasm),0.0
LYSt3pp,LYSt3pp,0.0,1000.0,False,L-lysine transport out via proton antiport (cytoplasm to periplasm),0.0
KDUI,KDUI,0.0,1000.0,False,5-keto-4-deoxyuronate isomerase,0.0
EX_tungs_e,EX_tungs_e,-1000.0,1000.0,True,Tungstate exchange,0.0
CA2t3pp,CA2t3pp,0.0,1000.0,False,Calcium (Ca+2) transport out via proton antiport (periplasm),0.0
CTBTCAL2,CTBTCAL2,0.0,1000.0,False,Crotonobetaine-CoA Ligase,0.0
OBTFL,OBTFL,0.0,1000.0,False,2-Oxobutanoate formate lyase,0.0
NADH17pp,NADH17pp,0.0,1000.0,False,NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm),0.0
FA161ACPHi,FA161ACPHi,0.0,1000.0,False,Fatty-acyl-ACP hydrolase,0.0
BGLA1,BGLA1,0.0,1000.0,False,6-phospho-beta-glucosidase,0.0
FA141ACPHi,FA141ACPHi,0.0,1000.0,False,Fatty-acyl-ACP hydrolase,0.0
THRt2pp,THRt2pp,0.0,1000.0,False,L-threonine efflux transport via proton antiport (periplasm),0.0
ARGt3pp,ARGt3pp,0.0,1000.0,False,L-arginine transport out via proton antiport (cytoplasm to periplasm),0.0
FA160ACPHi,FA160ACPHi,0.0,1000.0,False,Fatty-acyl-ACP hydrolase,0.0
MALDtex,MALDtex,-1000.0,1000.0,True,D-Malate transport via diffusion (extracellular to periplasm),0.0
OROTtex,OROTtex,-1000.0,1000.0,True,Orotate transport via diffusion (extracellular to periplasm),0.0
EX_crn__D_e,EX_crn__D_e,0.0,1000.0,False,D-carnitine exchange,0.0
GDPMNP,GDPMNP,0.0,1000.0,False,GDP-mannose phyrophosphatase,0.0
OPHHX3,OPHHX3,0.0,1000.0,False,2-Octaprenylphenol hydroxylase (anaerobic),0.00018326093919138344
AMMQLT8,AMMQLT8,0.0,1000.0,False,S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8),0.0
FA120ACPHi,FA120ACPHi,0.0,1000.0,False,Fatty-acyl-ACP hydrolase,0.0
FA80ACPHi,FA80ACPHi,0.0,1000.0,False,Fatty-acyl-ACP hydrolase,0.0
FA140ACPHi,FA140ACPHi,0.0,1000.0,False,Fatty-acyl-ACP hydrolase,0.0
PPAt4pp,PPAt4pp,0.0,1000.0,False,Na+/Propionate symporter (periplasm),0.0
OROTt2_2pp,OROTt2_2pp,0.0,1000.0,False,Orotate transport via proton symport (2 H) (periplasm),0.0
MALDt2_2pp,MALDt2_2pp,0.0,1000.0,False,D-Malate transport via proton symport (2 H) (periplasm),0.0
FA100ACPHi,FA100ACPHi,0.0,1000.0,False,Fatty-acyl-ACP hydrolase,0.0
CRNDCAL2,CRNDCAL2,0.0,1000.0,False,D-Carnitine-CoA Ligase,0.0
